,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_optimizer__learning_rate,param_epochs,param_batch_size,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,28.401484632492064,1.811337736861291,2.3633660316467284,0.2882369211181773,64,0.0001,30,500,"{'random_state': 64, 'optimizer__learning_rate': 0.0001, 'epochs': 30, 'batch_size': 500}",0.6339793561505267,0.6424184049973619,0.6466106410708021,0.6446678113360856,0.6465804122431099,0.6428513251595772,0.0046954748980440894,1,0.737625,0.739375,0.73875,0.737625,0.7395,0.738575,0.000816241385865749,3
1,37.66464037895203,0.6768357875871848,2.430066442489624,0.33137946709032234,64,0.0001,40,500,"{'random_state': 64, 'optimizer__learning_rate': 0.0001, 'epochs': 40, 'batch_size': 500}",0.6331069392957183,0.6431204874448875,0.6449790124834376,0.6423508041597186,0.6463818567897617,0.6419878200347047,0.004659174324005292,3,0.735625,0.73875,0.739125,0.73575,0.738,0.7374499999999999,0.001484503283930365,4
2,27.461426544189454,2.111182275225381,2.0868848323822022,0.34204672981729484,64,0.0001,30,1000,"{'random_state': 64, 'optimizer__learning_rate': 0.0001, 'epochs': 30, 'batch_size': 1000}",0.6348325273242077,0.6399776879754039,0.6443409067317016,0.6446077056538412,0.6445461814288599,0.6416610018228028,0.003837989698647266,4,0.74125,0.7395,0.73825,0.739875,0.739875,0.73975,0.0009585144756340364,1
3,32.60783500671387,3.379787694587776,1.550722074508667,0.7823034945547119,64,0.0001,40,1000,"{'random_state': 64, 'optimizer__learning_rate': 0.0001, 'epochs': 40, 'batch_size': 1000}",0.6339877837329994,0.6420146103486986,0.6454183002198222,0.6447831996552699,0.6462684544304089,0.6424944696774398,0.00448606735572149,2,0.738,0.73875,0.739,0.736875,0.740375,0.7385999999999999,0.001154880946245128,2
